relative_path,status,before_sha256,after_sha256,before_size_bytes,after_size_bytes
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE0_PROTECTED_HASHES_AFTER.csv,unchanged,a00a325f3728b1aeec55f30899e206b7c6c0ba9543cc8c06c7e68408b8bdde93,a00a325f3728b1aeec55f30899e206b7c6c0ba9543cc8c06c7e68408b8bdde93,24016,24016
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE0_PROTECTED_HASHES_BEFORE.csv,unchanged,a00a325f3728b1aeec55f30899e206b7c6c0ba9543cc8c06c7e68408b8bdde93,a00a325f3728b1aeec55f30899e206b7c6c0ba9543cc8c06c7e68408b8bdde93,24016,24016
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE0_REVIEW_RESPONSE_MATRIX.csv,unchanged,c882330924f21a06ad0972ce81bcc0cb360f1fe5934f7fd396fa2426ab08907e,c882330924f21a06ad0972ce81bcc0cb360f1fe5934f7fd396fa2426ab08907e,13734,13734
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE0_REVISED_THESIS_BLUEPRINT.md,unchanged,74b9e75d76cde477530655cc237d55a2e5fd4f499596dc4fb26ed61787fdcb94,74b9e75d76cde477530655cc237d55a2e5fd4f499596dc4fb26ed61787fdcb94,4134,4134
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE0_RISK_REGISTER.md,unchanged,bc5e608bbcdd519cdadda2dfe3c1b1aec0f0c612d08df7403f46d3346260d029,bc5e608bbcdd519cdadda2dfe3c1b1aec0f0c612d08df7403f46d3346260d029,3171,3171
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE0_STATIC_SEARCH_AUDIT.md,unchanged,7e1f0cb1a063d964802e7b1d4ddb7c071ecc4dcb6746bdd790d4b9da8fe997bf,7e1f0cb1a063d964802e7b1d4ddb7c071ecc4dcb6746bdd790d4b9da8fe997bf,4853,4853
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE0_STATIC_SEARCH_RAW_HITS.csv,unchanged,c5ff3a10345c2e985bcc544cceafd33077a2f4b0fe0c3c0ee4bcb130c378b85a,c5ff3a10345c2e985bcc544cceafd33077a2f4b0fe0c3c0ee4bcb130c378b85a,127047,127047
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE1_ANALYTIC_DIVIDER_DERIVATION.md,unchanged,76b55d22e1bcd50621852e5c9690c680c16c51496a1404ffaa870cc1209d5052,76b55d22e1bcd50621852e5c9690c680c16c51496a1404ffaa870cc1209d5052,3773,3773
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE1_CLAIM_REASSESSMENT.md,unchanged,70fbe088a67952c40460c4993166ad34c5fa71416f9c780769ebe949a353bcef,70fbe088a67952c40460c4993166ad34c5fa71416f9c780769ebe949a353bcef,3139,3139
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE1_DATA_INVENTORY.md,unchanged,91ae549552ceb9cc4e02a174fca1bbf0ef9c1c515fa000c537321e12aa88589d,91ae549552ceb9cc4e02a174fca1bbf0ef9c1c515fa000c537321e12aa88589d,4208,4208
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE1_DIAGNOSTIC_FIGURE_NOTES.md,unchanged,5bca34361053a431ad2c4fc96c890676b08ec4db4187400ba409e637657ee7f1,5bca34361053a431ad2c4fc96c890676b08ec4db4187400ba409e637657ee7f1,2037,2037
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE1_MANUSCRIPT_INSERT_DRAFT.md,unchanged,80564958fce8aeede56c2d71c2bba0dff1f1f60e29d8d9d2f8ff92ef75a3735b,80564958fce8aeede56c2d71c2bba0dff1f1f60e29d8d9d2f8ff92ef75a3735b,3533,3533
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE1_NEXT_PHASE_HANDOFF.md,unchanged,1f9177c5c1c6c7a209228f8c75f0dfc5ea73a4cd9c35208cbc648dd72d85774b,1f9177c5c1c6c7a209228f8c75f0dfc5ea73a4cd9c35208cbc648dd72d85774b,3562,3562
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE1_RESIDUAL_ANALYSIS_REPORT.md,unchanged,fdf72d0d5275a0ed5da6d239de50eb9397d397dffea7a03a6b223e7fba128784,fdf72d0d5275a0ed5da6d239de50eb9397d397dffea7a03a6b223e7fba128784,5861,5861
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE1_STATIC_LANGUAGE_AUDIT.md,unchanged,403ca733d12df9b1f5c032fa22f568b27b3b34eee5f25c6515a98491b5bcbca7,403ca733d12df9b1f5c032fa22f568b27b3b34eee5f25c6515a98491b5bcbca7,2482,2482
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE1_STATIC_LANGUAGE_RAW_HITS.csv,unchanged,8b2db8098975fb968f5f266a1bda024dd5ee03c1c04c6b22343ed4d1727496dc,8b2db8098975fb968f5f266a1bda024dd5ee03c1c04c6b22343ed4d1727496dc,56707,56707
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE2_CLAIM_REASSESSMENT.md,unchanged,28e3f017ce6defb603c00f2dd1dceac63c079a00c25aef0d6af61ff96947b0f9,28e3f017ce6defb603c00f2dd1dceac63c079a00c25aef0d6af61ff96947b0f9,5802,5802
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE2_DESCRIPTOR_VALUE_ANALYSIS_REPORT.md,unchanged,9fe021b9311a47b02c204747fe80ffb199e727257d5f002b2b27e25fafc63a88,9fe021b9311a47b02c204747fe80ffb199e727257d5f002b2b27e25fafc63a88,7797,7797
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE2_DIAGNOSTIC_FIGURE_NOTES.md,unchanged,30c7bca08134399a24e5eeca80b05e2cb8b1f6d24bb1b6a83c07bf31694c985a,30c7bca08134399a24e5eeca80b05e2cb8b1f6d24bb1b6a83c07bf31694c985a,1228,1228
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE2_MANUSCRIPT_INSERT_DRAFT.md,unchanged,243a8cbbd3f8acf62f949acdcc73f3a477b53336f2bddf4849c82cf2cf67228a,243a8cbbd3f8acf62f949acdcc73f3a477b53336f2bddf4849c82cf2cf67228a,3693,3693
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE2_NAMING_AND_NOVELTY_IMPLICATIONS.md,unchanged,30dfa0bf8933a89952ca65498d2c96045de787f6674be7bf5f343776ef7154a2,30dfa0bf8933a89952ca65498d2c96045de787f6674be7bf5f343776ef7154a2,3363,3363
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE2_NEXT_PHASE_HANDOFF.md,unchanged,177e8e6c537905abe182a995c2aed9e264a9a6df622addf5d4ecba942c342f35,177e8e6c537905abe182a995c2aed9e264a9a6df622addf5d4ecba942c342f35,3476,3476
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE2_STATIC_LANGUAGE_AUDIT.md,unchanged,f10ad9b949a6e5ebf12b81a0917b8d9c7c66fa3ebb872d1c75327f14d6c0e322,f10ad9b949a6e5ebf12b81a0917b8d9c7c66fa3ebb872d1c75327f14d6c0e322,3366,3366
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE3_CLAIM_REFRAMING_TABLE.csv,unchanged,707dc697e7f1f0c07c7ca49184c6b502ffb21d0c8f9b8f57114a07263a7fa98d,707dc697e7f1f0c07c7ca49184c6b502ffb21d0c8f9b8f57114a07263a7fa98d,3693,3693
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE3_HIGH_SMI_COVERAGE_REPORT.md,unchanged,08f5816f2d43b179842030037a4d7b15c3c99806a054ba274862b65c931a0355,08f5816f2d43b179842030037a4d7b15c3c99806a054ba274862b65c931a0355,2232,2232
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE3_INTERVAL_REFRAMING_REPORT.md,unchanged,97c9c1936839cf157dfd31a0ef523e6769f170438819be3ee799d84a2aa616b9,97c9c1936839cf157dfd31a0ef523e6769f170438819be3ee799d84a2aa616b9,2277,2277
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE3_MANUSCRIPT_INSERT_DRAFT.md,unchanged,a9c6cc1cd41bd54ea0d64e68fdadf0be0ab5e645855837dc7bc3813d7202246b,a9c6cc1cd41bd54ea0d64e68fdadf0be0ab5e645855837dc7bc3813d7202246b,3402,3402
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE3_NEXT_PHASE_HANDOFF.md,unchanged,9f36b12be36109bbae5e1463624a7337f62289303d6a71ad344cb07605399711,9f36b12be36109bbae5e1463624a7337f62289303d6a71ad344cb07605399711,2392,2392
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE3_PREDICTOR_LANGUAGE_REPORT.md,unchanged,203a673aec5ab474e83906a59370a796ef5938a3885fd6dc8884efa51254b005,203a673aec5ab474e83906a59370a796ef5938a3885fd6dc8884efa51254b005,2319,2319
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE3_STATISTICAL_LANGUAGE_AUDIT.csv,unchanged,ac99843ec5c1f232697b52447867a730ab3b64032d94ca8d219318f2ff1fe6c7,ac99843ec5c1f232697b52447867a730ab3b64032d94ca8d219318f2ff1fe6c7,364239,364239
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE3_STATISTICAL_REFRAMING_REPORT.md,unchanged,b7ed8f744fda021543a371dde48f0f755691052817e2fe46bb538778b7dc8787,b7ed8f744fda021543a371dde48f0f755691052817e2fe46bb538778b7dc8787,4055,4055
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE4_CLAIM_REASSESSMENT.md,unchanged,e43113a8a1f1ef78d3bc39ebc9b66de0f65ddb9485e784b0c905ea35d1c86f49,e43113a8a1f1ef78d3bc39ebc9b66de0f65ddb9485e784b0c905ea35d1c86f49,4477,4477
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE4_MANUSCRIPT_INSERT_DRAFT.md,unchanged,24613ebec6913beca12dfd72d4042f13c32c5bc77236aaa11fa4a40c624d0ece,24613ebec6913beca12dfd72d4042f13c32c5bc77236aaa11fa4a40c624d0ece,3098,3098
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE4_NEXT_PHASE_HANDOFF.md,unchanged,160e7a0c40d3cf1dce209dcc971dabfe9f9d614de4b5af6e7a6fd009d622d216,160e7a0c40d3cf1dce209dcc971dabfe9f9d614de4b5af6e7a6fd009d622d216,2399,2399
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE4_VALIDATION_INTERPRETATION.md,unchanged,a42ec91921dc15939e74d49724e4d5d2f574a1ca23e7fd34df7f51c29d515b44,a42ec91921dc15939e74d49724e4d5d2f574a1ca23e7fd34df7f51c29d515b44,5243,5243
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE4_VALIDATION_STRATEGY.md,unchanged,6fb8e8f034107f3812aeb3daf08c7ed00eb9811f0020fddb7bda527c099cc68e,6fb8e8f034107f3812aeb3daf08c7ed00eb9811f0020fddb7bda527c099cc68e,5059,5059
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE5_AVAILABILITY_LANGUAGE_OPTIONS.md,unchanged,add84cee98309b467d1af6cc1d0170f47c265158a10d2312583277971edf5af8,add84cee98309b467d1af6cc1d0170f47c265158a10d2312583277971edf5af8,1081,1081
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE5_BLINDED_PACKAGE_IDENTIFIER_AUDIT.md,unchanged,1db5f98c21086ea1c20e365a8e01de6403de2b24f6774d6e8c8ff22df99b09c7,1db5f98c21086ea1c20e365a8e01de6403de2b24f6774d6e8c8ff22df99b09c7,1036,1036
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE5_LICENSE_IP_DECISION_CHECKLIST.md,unchanged,449c8692b18cfa03c5120fe342aa1fb9cc78f2b810f753502cf1b889e3da4e57,449c8692b18cfa03c5120fe342aa1fb9cc78f2b810f753502cf1b889e3da4e57,769,769
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE5_NEXT_PHASE_HANDOFF.md,unchanged,6ee9ac2d801e1654c18f2943373ad7a4ee5d9a5c47f8d73824770213f1cc5a9b,6ee9ac2d801e1654c18f2943373ad7a4ee5d9a5c47f8d73824770213f1cc5a9b,818,818
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE5_PACKAGE_CONTENT_AUDIT.md,unchanged,2cb98998fa566c5248a71abacf20318f0ea4c579075e7ede11d8eb32f48a3752,2cb98998fa566c5248a71abacf20318f0ea4c579075e7ede11d8eb32f48a3752,1470,1470
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE5_PACKAGE_MANIFEST_SUMMARY.md,unchanged,c0e7c74f094be3c9f17d5ae49cf28966ceed9a0c81e25fd60464c952b7e9abee,c0e7c74f094be3c9f17d5ae49cf28966ceed9a0c81e25fd60464c952b7e9abee,858,858
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE5_RELEASE_READINESS_RISK_REGISTER.md,unchanged,a70ab73e9476237900eebf0d0d72c4712a926ce35d5014eb004310658cc68353,a70ab73e9476237900eebf0d0d72c4712a926ce35d5014eb004310658cc68353,1012,1012
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE5_REPOSITORY_ARCHIVAL_PLAN.md,unchanged,2337c88bc11db2fd2c625fc2daeefc343bad437ae02314d7a62e3bc6a84c4554,2337c88bc11db2fd2c625fc2daeefc343bad437ae02314d7a62e3bc6a84c4554,1189,1189
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE6_AVAILABILITY_LANGUAGE_FINAL_OPTIONS.md,unchanged,2b6eda3b3d830f204aa8ad236b3ca72ea3d2a026e4f840802d5f3446b02c2360,2b6eda3b3d830f204aa8ad236b3ca72ea3d2a026e4f840802d5f3446b02c2360,3990,3990
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE6_FIGURE_TABLE_UPDATE_BLUEPRINT.md,unchanged,dccb256016b55ec92d24f1ab66284ad4c9ad5e388be1e099ac8cb765d5fdf048,dccb256016b55ec92d24f1ab66284ad4c9ad5e388be1e099ac8cb765d5fdf048,6189,6189
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE6_NEXT_PHASE_HANDOFF.md,unchanged,0f6235d02f0f55f328f396c9083c06f2f2f78544b9242f7b6794f289f3bfe2c8,0f6235d02f0f55f328f396c9083c06f2f2f78544b9242f7b6794f289f3bfe2c8,1497,1497
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE6_PHASE7_PROMPT_DRAFT.md,unchanged,4e56d7432adceecb870a6e1ab0e1ace512b70bcaf83a67b322f38be21a1a3373,4e56d7432adceecb870a6e1ab0e1ace512b70bcaf83a67b322f38be21a1a3373,3703,3703
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE6_PRE_SUBMISSION_RISK_REVIEW.md,unchanged,2fe589640a252da6fc94680d5332ea2a864c91094ceebd57ab199e2aef5eb4cb,2fe589640a252da6fc94680d5332ea2a864c91094ceebd57ab199e2aef5eb4cb,3652,3652
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE6_RESPONSE_TO_EXTERNAL_REVIEW_MATRIX.csv,unchanged,5e03b3d19a33c0f06d5afced9fb99444a14e84b8819f981544e06b9d60e454b6,5e03b3d19a33c0f06d5afced9fb99444a14e84b8819f981544e06b9d60e454b6,18051,18051
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE6_REVISED_THESIS_AND_CLAIM_ARCHITECTURE.md,unchanged,5b8563aef53eadb3cfcf390288d9d43019f4bfd45c1548b526dbb2efa204dcfc,5b8563aef53eadb3cfcf390288d9d43019f4bfd45c1548b526dbb2efa204dcfc,8187,8187
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE6_SECTION_REWRITE_BLUEPRINT.md,unchanged,d8c53989b8d0cf7fd7f88fdc762988a00dcc8f6f37fef0d567bc7f974028bea7,d8c53989b8d0cf7fd7f88fdc762988a00dcc8f6f37fef0d567bc7f974028bea7,12500,12500
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE6_TITLE_AND_METRIC_NAME_RECOMMENDATION.md,unchanged,41bc82a7e69cad262e520d1d10f7c01127038898d832cf3b34e33103e1979776,41bc82a7e69cad262e520d1d10f7c01127038898d832cf3b34e33103e1979776,3303,3303
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE7_AVAILABILITY_AND_BLINDING_AUDIT.md,unchanged,d60a1dd7a59c41c20a0b9352e6305888a2242c0838451e350c6ba9a46878227f,d60a1dd7a59c41c20a0b9352e6305888a2242c0838451e350c6ba9a46878227f,1134,1134
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE7_CLAIM_UPDATE_LOG.csv,unchanged,1c70c3368d99cdd91bddb701c6a030112b3e2dbcef1618f4b1a12ff47023a30e,1c70c3368d99cdd91bddb701c6a030112b3e2dbcef1618f4b1a12ff47023a30e,4566,4566
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE7_FIGURE_UPDATE_REPORT.md,unchanged,1fe9f4a864e6417d92d7ba1dc807c676c90b6620e46f8a43d5d9f46df80d4c80,1fe9f4a864e6417d92d7ba1dc807c676c90b6620e46f8a43d5d9f46df80d4c80,1532,1532
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE7_LATEX_STATIC_OR_BUILD_REPORT.md,unchanged,bcde611cfa5bd55650f90e9dcc666b004ef2f4512a9dd84786bf02261b3f9e70,bcde611cfa5bd55650f90e9dcc666b004ef2f4512a9dd84786bf02261b3f9e70,1196,1196
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE7_MANUSCRIPT_REWRITE_REPORT.md,unchanged,f71a50a05fbf38da02354b86969b52a7714bc4a66a840f84d64aae6fac36da19,f71a50a05fbf38da02354b86969b52a7714bc4a66a840f84d64aae6fac36da19,3177,3177
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE7_NEXT_PHASE_HANDOFF.md,unchanged,dc74145e6e0797607b71b18f03750ac5689a52f66b5e2baa38c92c2f05e35ded,dc74145e6e0797607b71b18f03750ac5689a52f66b5e2baa38c92c2f05e35ded,1678,1678
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE7_STATIC_LANGUAGE_AUDIT.md,unchanged,9cb154c9914271bad121a5c3859598f92d8c1dd0ed905acfcf7bccd6f58642ef,9cb154c9914271bad121a5c3859598f92d8c1dd0ed905acfcf7bccd6f58642ef,1573,1573
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE7_TABLE_UPDATE_REPORT.md,unchanged,50b0256ada3f3470573a7cd6c56f0866212b92fa70ce9a36efda3f6cf8b27568,50b0256ada3f3470573a7cd6c56f0866212b92fa70ce9a36efda3f6cf8b27568,1682,1682
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE8_BUILD_AND_VALIDATION_REPORT.md,unchanged,d934bc3225ea197fad0ed0caa071719f00f3b6f978a920061dbe132495d25dbe,d934bc3225ea197fad0ed0caa071719f00f3b6f978a920061dbe132495d25dbe,2687,2687
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE8_CLAIM_EVIDENCE_AUDIT.csv,unchanged,3b9d4e1f0a043a126b2ecf688d40e18368c5b45af5db9a056ddb9d2b34ee5765,3b9d4e1f0a043a126b2ecf688d40e18368c5b45af5db9a056ddb9d2b34ee5765,2657,2657
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE8_EXTERNAL_REVIEW_RESPONSE_AUDIT.md,unchanged,eec4f29f08841739a436b1d85c63d882b129a2ddbe25e9e8308da8f96cfb0adb,eec4f29f08841739a436b1d85c63d882b129a2ddbe25e9e8308da8f96cfb0adb,4812,4812
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE8_HOSTILE_REVIEWER_SIMULATION.md,unchanged,9a62eadc30c795c1a59947d7c084a4bac87c079cec48baf2a58fc3e0712b6264,9a62eadc30c795c1a59947d7c084a4bac87c079cec48baf2a58fc3e0712b6264,4825,4825
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE8_JOURNAL_STRATEGY_RECOMMENDATION.md,unchanged,435645b3ae4114c93b6dd9a9266e388e69b91cf2c8b7d8344cac01dfcbb30bfa,435645b3ae4114c93b6dd9a9266e388e69b91cf2c8b7d8344cac01dfcbb30bfa,2654,2654
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE8_MINOR_FIX_LOG.md,unchanged,4f5be40b62bfc42bed8ac3c11ec7276795c718fbaa6191c0007749db132e35d6,4f5be40b62bfc42bed8ac3c11ec7276795c718fbaa6191c0007749db132e35d6,1676,1676
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE8_NEXT_PHASE_HANDOFF.md,unchanged,dd961cd6fcbcd94d2499eb22e412462aa1a42bbefd041073a6cf957845e7a09b,dd961cd6fcbcd94d2499eb22e412462aa1a42bbefd041073a6cf957845e7a09b,1439,1439
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE8_PDF_QA_REPORT.md,unchanged,a054cebab15b2b9504b49a88d4e51e6d29f15aaf4aea77d9134d7f73958977c1,a054cebab15b2b9504b49a88d4e51e6d29f15aaf4aea77d9134d7f73958977c1,4589,4589
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE8_REPRODUCIBILITY_PACKAGE_AUDIT.md,unchanged,ad038209c25272e431d0c80479c3900dee2b58f987e5fc56447d90fdbee268bd,ad038209c25272e431d0c80479c3900dee2b58f987e5fc56447d90fdbee268bd,2637,2637
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE8_STATIC_LANGUAGE_AND_LEAKAGE_AUDIT.md,unchanged,3e29af88bb105255f78c9128446a8bb8d3ed520e5b5bfa0f503d80ab089beb34,3e29af88bb105255f78c9128446a8bb8d3ed520e5b5bfa0f503d80ab089beb34,2972,2972
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE8_SUBMISSION_BLOCKER_LIST.md,unchanged,0c51438435c2e6bb9229bab5a34079714eb8037baf8acfa02d3d96f79953e5e9,0c51438435c2e6bb9229bab5a34079714eb8037baf8acfa02d3d96f79953e5e9,2512,2512
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE9_ADMIN_METADATA_READINESS.md,unchanged,47a3d014f2178ff8df2e0329e864edf08435e01a27c0e17bd18357bc6a64b511,47a3d014f2178ff8df2e0329e864edf08435e01a27c0e17bd18357bc6a64b511,1559,1559
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE9_FINAL_PACKAGE_REPORT.md,unchanged,753a3c79222880cb703062202e1bd40ebcc12103a183a908f4210bd58bafbbd8,753a3c79222880cb703062202e1bd40ebcc12103a183a908f4210bd58bafbbd8,2342,2342
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE9_IDENTIFIER_AND_PATH_AUDIT.md,unchanged,bab4e66112e9baac152d2a39731944b8625c1646f3e024959e70568470060fc3,bab4e66112e9baac152d2a39731944b8625c1646f3e024959e70568470060fc3,1738,1738
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE9_NEXT_PHASE_HANDOFF.md,unchanged,f35b5e6d76c6259e79ea39ddc029044042d6cd7e13abfd9e5e8c4d2b48c00bb5,f35b5e6d76c6259e79ea39ddc029044042d6cd7e13abfd9e5e8c4d2b48c00bb5,1468,1468
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE9_OPTIONAL_FIGURE_POLISH_AUDIT.md,unchanged,f0fc917acff21a35303f3af0ed423f3b4d074001926fd4c5278bcce1d4e835cf,f0fc917acff21a35303f3af0ed423f3b4d074001926fd4c5278bcce1d4e835cf,986,986
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE9_PACKAGE_MANUSCRIPT_CONSISTENCY_AUDIT.md,unchanged,bcd0aed56b581b3461fe7aa67291b74d242cddbd51fcd50163e6eb1741092592,bcd0aed56b581b3461fe7aa67291b74d242cddbd51fcd50163e6eb1741092592,2162,2162
public_release/spine-divider-residuals/manuscript/revision_restart/PHASE9_PACKAGE_REBUILD_PLAN.md,unchanged,fb21f90d6a8335febbc28a2383a3626404188ce8078934d455863dbfcb1f66d1,fb21f90d6a8335febbc28a2383a3626404188ce8078934d455863dbfcb1f66d1,3736,3736
public_release/spine-divider-residuals/manuscript/revision_v2/EDITORIAL_REVIEW_RESPONSE_MATRIX.csv,unchanged,e75dddc92b439f46926164d90dacfd4a4cbf147b3a4e0036b0723733f711a4eb,e75dddc92b439f46926164d90dacfd4a4cbf147b3a4e0036b0723733f711a4eb,17631,17631
public_release/spine-divider-residuals/manuscript/revision_v2/EDITORIAL_REVIEW_SOURCE.md,unchanged,ce473e13c78be5e3bbfbae78614a4cb543e6071be02c90acfb5fab571d1c625a,ce473e13c78be5e3bbfbae78614a4cb543e6071be02c90acfb5fab571d1c625a,47396,47396
public_release/spine-divider-residuals/manuscript/revision_v2/FIGURE_REVISION_REQUIREMENTS.md,unchanged,5b94f9eac5048216ee1f6f6728e33f1e9cc718132839603744917f1384172b20,5b94f9eac5048216ee1f6f6728e33f1e9cc718132839603744917f1384172b20,5931,5931
public_release/spine-divider-residuals/manuscript/revision_v2/LITERATURE_REVISION_QUEUE.md,unchanged,630d5292cdf7e670c66b4448102201547d8a3cfe669087ccd45d2eb65522a4b9,630d5292cdf7e670c66b4448102201547d8a3cfe669087ccd45d2eb65522a4b9,3922,3922
public_release/spine-divider-residuals/manuscript/revision_v2/MANUSCRIPT_TERMINOLOGY_MAP.md,unchanged,6778884b8a6685c6918f6546e35406147f37ae2c3526d6a4aa40b5ed4b147f4b,6778884b8a6685c6918f6546e35406147f37ae2c3526d6a4aa40b5ed4b147f4b,6237,6237
public_release/spine-divider-residuals/manuscript/revision_v2/R0_SUMMARY_REPORT.md,unchanged,4b2e69eb20dfa54159d86a679099569a943b2f974fec279c688fac843a008e9f,4b2e69eb20dfa54159d86a679099569a943b2f974fec279c688fac843a008e9f,6139,6139
public_release/spine-divider-residuals/manuscript/revision_v2/R1_AUTHOR_DECISION_QUEUE.md,unchanged,8d2b21c4c85b7e36ddf08bd8f1ce5bbf9130c3f5b309260ec416743d0a055975,8d2b21c4c85b7e36ddf08bd8f1ce5bbf9130c3f5b309260ec416743d0a055975,1925,1925
public_release/spine-divider-residuals/manuscript/revision_v2/R1_NEXT_PHASE_HANDOFF.md,unchanged,8b139fbdac25553c467e1d12e90d6d859f05134112c9fdf1bbde7b539af719b0,8b139fbdac25553c467e1d12e90d6d859f05134112c9fdf1bbde7b539af719b0,3803,3803
public_release/spine-divider-residuals/manuscript/revision_v2/R1_PROVENANCE_NOVELTY_REPORT.md,unchanged,63d72b5c24acaa7a391a7d853479d1cb14492094867de6a65c40becdcc84437c,63d72b5c24acaa7a391a7d853479d1cb14492094867de6a65c40becdcc84437c,8592,8592
public_release/spine-divider-residuals/manuscript/revision_v2/R1_SECTION_CHANGE_LOG.md,unchanged,236a398c42107e88163b361a20a33e311f0f8f33afbe32e93d5e838946af2d49,236a398c42107e88163b361a20a33e311f0f8f33afbe32e93d5e838946af2d49,6933,6933
public_release/spine-divider-residuals/manuscript/revision_v2/R1_TERMINOLOGY_AUDIT.csv,unchanged,5a07790afc31f844186e889b4922a81508fefdd3deac7b5c8dd2d16d45a787dc,5a07790afc31f844186e889b4922a81508fefdd3deac7b5c8dd2d16d45a787dc,4285,4285
public_release/spine-divider-residuals/manuscript/revision_v2/R2_BIBLIOGRAPHY_CLEANUP_REPORT.md,unchanged,0b91288e288e7cc966e45e57eda0381cbce71385a013cce61c903e06d52d05f0,0b91288e288e7cc966e45e57eda0381cbce71385a013cce61c903e06d52d05f0,3431,3431
public_release/spine-divider-residuals/manuscript/revision_v2/R2_CITATION_PLACEMENT_LOG.csv,unchanged,6f251deb342267b8c015fd1323dd2d1783d68fa8ba8f0f1adf8961fecdc290b6,6f251deb342267b8c015fd1323dd2d1783d68fa8ba8f0f1adf8961fecdc290b6,3116,3116
public_release/spine-divider-residuals/manuscript/revision_v2/R2_LITERATURE_AUDIT.md,unchanged,f30021d2426a0dcb34fe4a29c45e56ef9f7a78e9371fe0224b26fde4da07b146,f30021d2426a0dcb34fe4a29c45e56ef9f7a78e9371fe0224b26fde4da07b146,7734,7734
