phase2_row_id,dataset,regime,condition,source_file,row_id,R_neck_Mohm,R_in_d_omitted_Mohm,R_in_d_attached_Mohm,absolute_difference_Mohm,relative_difference,head_radius_um,head_leak_nS,head_leak_resistance_Mohm,SMI_omitted,SMI_attached,SMI_relative_change,Gamma_divider_omitted,Gamma_divider_attached,Gamma_divider_difference,SMI_class_omitted,SMI_class_attached,class_assignment_changed,method,caveat
1188,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_292,results\phase05_1\global_uncertainty_samples_N384.csv,292,37.99649872984193,252.1938546066647,252.19330140263622,-0.000553204028477694,-2.1935666487214813e-06,0.4803338089602868,8.697960498672554e-06,114969480.5066792,0.15066385653648598,0.1506641870284218,2.1935714604398827e-06,0.8690635360790889,0.8690632864680438,-2.4961104516663113e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1189,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_293,results\phase05_1\global_uncertainty_samples_N384.csv,293,36.294059550400526,249.75126712757253,249.75102624288385,-0.00024088468867944357,-9.644983645124014e-07,0.3200601305875577,3.861839985676486e-06,258943924.06443223,0.14532082246398206,0.14532096262581284,9.644992947608884e-07,0.8731178027905345,0.8731176959403208,-1.0685021367695668e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1190,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_294,results\phase05_1\global_uncertainty_samples_N384.csv,294,34.98428360435555,364.0598752262008,364.05950787259667,-0.00036735360413331364,-1.0090472175904206e-06,0.2711465091039503,2.771654890673734e-06,360795279.15429616,0.09609486237014944,0.09609495933450078,1.0090482357566646e-06,0.9123297940085606,0.9123297133007113,-8.070784929259389e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1191,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_295,results\phase05_1\global_uncertainty_samples_N384.csv,295,25.40711474836672,242.0437520343389,242.04330264255063,-0.0004493917882655296,-1.8566551893550804e-06,0.4510800041259168,7.670757797503756e-06,130365216.37085496,0.10496909973847289,0.10496929463025849,1.856658636534886e-06,0.9050026830946519,0.9050025234724889,-1.596221630428829e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1192,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_296,results\phase05_1\global_uncertainty_samples_N384.csv,296,7.634115862997977,335.43793116716785,335.43745160323743,-0.00047956393041204137,-1.4296651805100936e-06,0.3362372637206068,4.262091845267155e-06,234626572.18671885,0.02275865414634179,0.022758686683643697,1.4296672245692016e-06,0.9777477765120085,0.9777477454066509,-3.1105357622962515e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1193,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_297,results\phase05_1\global_uncertainty_samples_N384.csv,297,22.35534304173352,284.80052959864486,284.79989471847335,-0.0006348801715034824,-2.229209940017272e-06,0.4556591040418742,7.827286356152759e-06,127758197.98823825,0.07849473831118849,0.07849491329282944,2.229214909424058e-06,0.9272182463920935,0.9272180959545084,-1.5043758505584037e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1194,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_298,results\phase05_1\global_uncertainty_samples_N384.csv,298,16.950530560848186,410.246477821823,410.2459453688479,-0.0005324529751078444,-1.297885549035957e-06,0.28968799774564385,3.1636768952664817e-06,316087904.3925781,0.04131791856165573,0.04131797218765475,1.2978872335098156e-06,0.9603215138958455,0.9603214644410182,-4.945482734441953e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1195,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_299,results\phase05_1\global_uncertainty_samples_N384.csv,299,33.20662080216473,288.7100821998966,288.70937742851385,-0.0007047713827432744,-2.441104160177219e-06,0.473584207799188,8.455232273142219e-06,118269962.04190259,0.11501718453730059,0.11501746530691365,2.4411101192279897e-06,0.8968471642120661,0.8968469383793424,-2.2583272374365748e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1196,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_300,results\phase05_1\global_uncertainty_samples_N384.csv,300,22.12674479432644,348.2824402237924,348.2818922704157,-0.0005479533766674649,-1.5733017613962161e-06,0.34615852297367344,4.517323334084385e-06,221370029.5603679,0.06353103756855695,0.06353113752220751,1.5733042366392684e-06,0.9402640493560005,0.9402639609873378,-8.836866272066146e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1197,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_301,results\phase05_1\global_uncertainty_samples_N384.csv,301,16.568863304861427,241.86727948499475,241.86681255974355,-0.00046692525120306527,-1.9305019355957694e-06,0.4601309531814652,7.981674585630832e-06,125286992.00544581,0.0685039470412919,0.06850407928854955,1.9305056623815807e-06,0.9358879794211518,0.9358878635876035,-1.1583354830868586e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1198,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_302,results\phase05_1\global_uncertainty_samples_N384.csv,302,22.04780763416268,425.0639835042515,425.0631938444167,-0.000789659834822487,-1.8577434585553139e-06,0.3404870364069553,4.370511642641964e-06,228806163.16022494,0.05186938552732534,0.051869481887516014,1.857746909748431e-06,0.9506883780049155,0.9506882909137744,-8.709114107663396e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1199,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_303,results\phase05_1\global_uncertainty_samples_N384.csv,303,20.27195451597777,318.9592497617404,318.95872594171794,-0.0005238200224653156,-1.6422788267046785e-06,0.3695648570132574,5.148876216569778e-06,194217137.4759147,0.06355656570900745,0.06355667008678102,1.6422815237527435e-06,0.9402414805585464,0.9402413882829627,-9.227558372959521e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1200,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_304,results\phase05_1\global_uncertainty_samples_N384.csv,304,69.00133577649166,291.4916662276216,291.49094001995485,-0.0007262076667302608,-2.491349670913665e-06,0.4761451683338584,8.546924786248377e-06,117001146.61228277,0.23671803955660786,0.23671862930548707,2.4913558776871444e-06,0.8085917468775042,0.8085913612877144,-3.855897898752403e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1201,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_305,results\phase05_1\global_uncertainty_samples_N384.csv,305,19.21342780107776,277.26436183887813,277.26366643036823,-0.0006954085098982432,-2.5081063620515138e-06,0.4898475861927275,9.04592668140864e-06,110546993.71543868,0.06929642047629232,0.06929659427952131,2.5081126527866246e-06,0.935194377209805,0.9351942252035202,-1.52006284781514e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1202,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_306,results\phase05_1\global_uncertainty_samples_N384.csv,306,26.664402469161555,247.954239315408,247.95400805897677,-0.00023125643122057227,-9.326577027239473e-07,0.3158712046308794,3.7614144798765125e-06,265857433.51337078,0.10753759460931554,0.10753769490517504,9.326585726316076e-07,0.9029038877481631,0.9029038059834323,-8.176473076382251e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1203,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_307,results\phase05_1\global_uncertainty_samples_N384.csv,307,33.3906387067637,379.3405591964454,379.3399770690111,-0.000582127434256563,-1.5345773610121725e-06,0.32757787145961215,4.045388466811921e-06,247195048.93137679,0.08802285412742279,0.08802298920550927,1.5345797159055488e-06,0.9190983408174677,0.9190982267113813,-1.1410608635742392e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1204,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_308,results\phase05_1\global_uncertainty_samples_N384.csv,308,32.519755822204054,288.98207532456485,288.981576217597,-0.0004991069678226268,-1.727120850876526e-06,0.39816287963168884,5.9765788848315735e-06,167319802.72827622,0.11253208623988216,0.11253228059673037,1.7271238338047623e-06,0.8988504802407845,0.8988503232136588,-1.5702712574672262e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1205,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_309,results\phase05_1\global_uncertainty_samples_N384.csv,309,16.481226469755754,344.1064900038505,344.10602400603256,-0.0004659978179688551,-1.3542256002310234e-06,0.32309767036172066,3.935489626592204e-06,254097989.0387652,0.04789571527573144,0.04789578013742305,1.3542274342195673e-06,0.9542934334232593,0.9542933743552799,-5.906797939658759e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1206,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_310,results\phase05_1\global_uncertainty_samples_N384.csv,310,14.88616181161482,281.46166095899787,281.4610764050545,-0.0005845539433835256,-2.076851040357788e-06,0.44241308825873715,7.378822304612428e-06,135522981.6789205,0.05288877270493821,0.05288888254726895,2.0768553536082193e-06,0.9497679393341201,0.9497678402498524,-9.908426767957224e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1207,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_311,results\phase05_1\global_uncertainty_samples_N384.csv,311,10.654062058274157,243.20306192250385,243.20281384907742,-0.000248073426433848,-1.0200259177365789e-06,0.3335460148060929,4.194137178464739e-06,238428062.18514037,0.04380726942356117,0.04380731410815695,1.0200269582761193e-06,0.9580312662051553,0.9580312251925668,-4.1012588547495454e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1208,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_312,results\phase05_1\global_uncertainty_samples_N384.csv,312,19.310093255025627,349.6312526077667,349.6309076623518,-0.00034494541495178055,-9.865977723071485e-07,0.27358961538874893,2.8218266876704467e-06,354380375.08446276,0.0552298832298285,0.05522993771956202,9.865987457759178e-07,0.9476608044298538,0.9476607554947518,-4.893510197057083e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1209,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_313,results\phase05_1\global_uncertainty_samples_N384.csv,313,47.11437861987939,284.4585724603573,284.45833495748377,-0.00023750287351731458,-8.349295697545323e-07,0.2790294608831893,2.935156339912436e-06,340697354.48226,0.16562826077757015,0.1656283990656181,8.349302667794665e-07,0.8579064472346591,0.8579063454541876,-1.0178047149533853e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1210,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_314,results\phase05_1\global_uncertainty_samples_N384.csv,314,19.752288255740428,371.2275479097883,371.226407747656,-0.0011401621322875144,-3.071329535502533e-06,0.4684661902075137,8.273468625130677e-06,120868289.38499847,0.05320803471336242,0.05320819813327288,3.071338968605051e-06,0.9494800334220359,0.9494798860969939,-1.4732504205472452e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1211,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_315,results\phase05_1\global_uncertainty_samples_N384.csv,315,20.3328161046324,413.2230503440181,413.2218108120065,-0.0012395320115956565,-2.9996681224915125e-06,0.43881297284400456,7.2592212869572635e-06,137755822.62476456,0.049205425708233955,0.04920557330862366,2.999677120514897e-06,0.9531022004818367,0.9531020664011,-1.3408073673559784e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1212,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_316,results\phase05_1\global_uncertainty_samples_N384.csv,316,40.11358549882578,389.0101249339175,389.00902693294495,-0.0010980009725471973,-2.8225511424251965e-06,0.4387080203055518,7.2557492720520085e-06,137821741.4226041,0.1031170731240993,0.10311736417813337,2.8225591092766415e-06,0.9065220948561107,0.9065218556731178,-2.391829928560796e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1213,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_317,results\phase05_1\global_uncertainty_samples_N384.csv,317,34.33213646946104,387.992459740364,387.99175899916963,-0.0007007411943504849,-1.8060691045887992e-06,0.3513908159438785,4.654916892844874e-06,214826606.57961723,0.0884866074264313,0.08848676723964778,1.8060723665184372e-06,0.9187067559465477,0.9187066210606802,-1.3488586747545384e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1214,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_318,results\phase05_1\global_uncertainty_samples_N384.csv,318,9.577949853312964,288.51133520039656,288.5111187756854,-0.00021642471114091677,-7.501428357765935e-07,0.262618400284715,2.600048336354118e-06,384608234.4000713,0.033197828593667676,0.033197853496799636,7.501433983577784e-07,0.9678688556296574,0.967868832301148,-2.3328509457520852e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1215,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_319,results\phase05_1\global_uncertainty_samples_N384.csv,319,22.20329140184255,279.0809426081818,279.08050547244966,-0.00043713573211334733,-1.5663403169992442e-06,0.3858449145100018,5.6125042110920845e-06,178173585.6916924,0.07955860831749828,0.07955873293354923,1.5663427702653715e-06,0.926304502873178,0.9263043959476299,-1.0692554808233723e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1216,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_320,results\phase05_1\global_uncertainty_samples_N384.csv,320,30.279150029541167,330.9086458122353,330.90834314862485,-0.0003026636104550562,-9.146440091105811e-07,0.270773804640524,2.7640405703454994e-06,361789190.33558255,0.09150304899172144,0.09150313268451357,9.146448457115093e-07,0.9161678484762387,0.916167778227567,-7.024867165750237e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1217,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_321,results\phase05_1\global_uncertainty_samples_N384.csv,321,9.816698726432202,310.9877624150995,310.9871554532107,-0.0006069618888204786,-1.9517227433866658e-06,0.4080113923904882,6.275895416869486e-06,159339812.66036066,0.031566189776075795,0.03156625138464655,1.951726552649379e-06,0.9693997437208292,0.969399685825049,-5.789578017001418e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1218,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_322,results\phase05_1\global_uncertainty_samples_N384.csv,322,38.29017554531676,400.7244246350719,400.7240394311191,-0.0003852039528169371,-9.612689647448646e-07,0.25225177033636914,2.3988305132725446e-06,416869801.54165834,0.09555238760449031,0.09555247945612332,9.612698888073425e-07,0.9127815440999375,0.9127814675719054,-7.65280321335382e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1219,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_323,results\phase05_1\global_uncertainty_samples_N384.csv,323,54.04728442102029,255.0655111799872,255.06504488895916,-0.0004662910280330834,-1.8281226100538725e-06,0.43602532262731664,7.167282835663442e-06,139522887.95192143,0.21189569758367596,0.21189608495569984,1.8281259520219386e-06,0.8251535193943161,0.8251532556411835,-2.6375313266768785e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1220,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_324,results\phase05_1\global_uncertainty_samples_N384.csv,324,22.484191569535007,305.5410346530188,305.5405474618726,-0.00048719114619188986,-1.5945195274512248e-06,0.37206169565483727,5.218684485104204e-06,191619172.00672317,0.07358812407985953,0.07358824141774746,1.594522069980197e-06,0.9314559071311173,0.9314558053275908,-1.018035264976902e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1221,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_325,results\phase05_1\global_uncertainty_samples_N384.csv,325,11.72440181207562,331.6184876947756,331.61773733358336,-0.0007503611922174969,-2.262724245061197e-06,0.4254332185155276,6.8232913122393895e-06,146556838.0769899,0.03535509100706972,0.03535517100607234,2.2627293649939967e-06,0.9658522073111356,0.9658521326824329,-7.462870277308298e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1222,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_326,results\phase05_1\global_uncertainty_samples_N384.csv,326,15.907809154694457,346.6839763596694,346.68288026623753,-0.0010960934318404725,-3.1616501095606557e-06,0.4918415077795462,9.119719340486239e-06,109652497.26058814,0.04588561987125359,0.04588576494598737,3.1616601057538904e-06,0.9561274971187557,0.9561273644943843,-1.3262437137395722e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1223,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_327,results\phase05_1\global_uncertainty_samples_N384.csv,327,59.78568892377625,352.15479673923977,352.1537101201507,-0.0010866190890510552,-3.0856291014989767e-06,0.4821034963965096,8.76217012387252e-06,114126978.34700806,0.16977104806567717,0.16977157191778008,3.085638622644424e-06,0.85486813992669,0.8548677570959872,-3.828307028053146e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1224,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_328,results\phase05_1\global_uncertainty_samples_N384.csv,328,30.56639096648089,404.8765379522737,404.8758303959093,-0.0007075563643752503,-1.7475854934786469e-06,0.338370707090151,4.316349835917318e-06,231677236.09397343,0.07549558470608148,0.0754957166413007,1.747588547536846e-06,0.9298039101418409,0.9298037960791992,-1.140626417761581e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1225,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_329,results\phase05_1\global_uncertainty_samples_N384.csv,329,18.382975450530985,333.8352044544808,333.8346205876599,-0.0005838668208753006,-1.7489671942460227e-06,0.3727860106625991,5.239023320770947e-06,190875271.73916936,0.05506601821869133,0.05506611452751915,1.7489702531238414e-06,0.94780798806158,0.9478079015435171,-8.651806282511387e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1226,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_330,results\phase05_1\global_uncertainty_samples_N384.csv,330,25.696065317230293,434.44969342566674,434.44910320529493,-0.0005902203718051169,-1.358547101624557e-06,0.2880065439137742,3.1270572333752693e-06,319789477.8921665,0.059146238807570535,0.059146319160631004,1.358548947308358e-06,0.944156683335665,0.9441566117063938,-7.162927129211738e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1227,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_331,results\phase05_1\global_uncertainty_samples_N384.csv,331,14.659332089229943,273.6218427051886,273.6212559549275,-0.0005867502611067721,-2.1443838522020365e-06,0.4559432742199712,7.837052318999471e-06,127598995.04252212,0.053575153007885075,0.05357526789382443,2.144388450653542e-06,0.9491491870751395,0.9491490835762257,-1.0349891377270382e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1228,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_332,results\phase05_1\global_uncertainty_samples_N384.csv,332,30.329305882514177,384.2251617632164,384.2247408177103,-0.0004209455061072731,-1.0955698585057427e-06,0.2750184524552144,2.851377948614124e-06,350707629.0907129,0.07893628242182898,0.07893636890213548,1.0955710586562294e-06,0.9268387914023569,0.9268387171131727,-7.428918424867703e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1229,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_333,results\phase05_1\global_uncertainty_samples_N384.csv,333,8.23635210121363,385.8769961385288,385.8765036883919,-0.0004924501369032441,-1.2761842292523078e-06,0.2961876635194962,3.30723496173732e-06,302367388.9425416,0.021344501443814497,0.021344528683365387,1.2761858580258124e-06,0.9791015652273635,0.9791015391144446,-2.611291882725908e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1230,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_334,results\phase05_1\global_uncertainty_samples_N384.csv,334,51.67983019075922,280.5887171439626,280.58849188947556,-0.00022525448702026551,-8.027923906316356e-07,0.27548703761613974,2.861102762634123e-06,349515582.9633092,0.18418356488740664,0.18418371274868972,8.027930351381847e-07,0.844463670710614,0.8444635652679529,-1.0544266115797285e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1231,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_335,results\phase05_1\global_uncertainty_samples_N384.csv,335,9.847249894982536,340.1815179014773,340.18124518491453,-0.000272716562790265,-8.016795400073694e-07,0.25002282756098215,2.356624799224545e-06,424335685.6505343,0.028947045552999373,0.02894706875927214,8.01680182715432e-07,0.9718673126298331,0.9718672907109039,-2.191892911618254e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1232,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_336,results\phase05_1\global_uncertainty_samples_N384.csv,336,31.429596392309627,377.4246312474358,377.4240827477734,-0.0005484996623863481,-1.4532693867209667e-06,0.31958966416188134,3.850495050479092e-06,259706865.45242447,0.08327383480095314,0.08327395582044385,1.453271498732934e-06,0.9231276228357769,0.9231275197072616,-1.0312851528304634e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1233,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_337,results\phase05_1\global_uncertainty_samples_N384.csv,337,24.01500364337031,307.6963026637857,307.6955932288472,-0.0007094349384715315,-2.3056336144757595e-06,0.44582969225088376,7.493230582643691e-06,133453787.25115776,0.07804774849573373,0.0780479284456611,2.3056389304011573e-06,0.9276026979281403,0.9276025430908335,-1.5483730686494113e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1234,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_338,results\phase05_1\global_uncertainty_samples_N384.csv,338,23.66674238674,260.07028754610394,260.0701025314099,-0.0001850146940682862,-7.114026589273014e-07,0.2693686081707906,2.7354267102834534e-06,365573676.7651789,0.09100133125566864,0.09100139599430372,7.114031650354408e-07,0.9165891657062121,0.9165891113169768,-5.4389235226715016e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1235,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_339,results\phase05_1\global_uncertainty_samples_N384.csv,339,17.52481780508946,345.06607076105945,345.06543933313634,-0.0006314279231105502,-1.8298754256479236e-06,0.3750545955766543,5.3029813688644726e-06,188573168.64647594,0.05078684718679425,0.050786940120567926,1.8298787742183263e-06,0.9516677932134736,0.9516677090460027,-8.416747088180188e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1236,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_340,results\phase05_1\global_uncertainty_samples_N384.csv,340,9.212074325000684,433.38269502166855,433.3817616287383,-0.0009333929302783872,-2.153738349501285e-06,0.36307438120593505,4.969610257544762e-06,201223023.1700404,0.021256211728851084,0.02125625750926805,2.1537429880863426e-06,0.9791862105858166,0.9791861666912967,-4.3894519907716756e-08,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1237,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_341,results\phase05_1\global_uncertainty_samples_N384.csv,341,20.389566131476723,290.0773399174204,290.0765581072615,-0.0007818101588554782,-2.695178324091241e-06,0.4964458876365633,9.291267285702255e-06,107627944.52580617,0.07029010310588636,0.07029029255075923,2.6951855880326373e-06,0.9343261206453177,0.9343259552665469,-1.653787707889265e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1238,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_342,results\phase05_1\global_uncertainty_samples_N384.csv,342,24.069927931637537,253.05519488744324,253.05460861698958,-0.0005862704536525598,-2.316769090290076e-06,0.492797774783153,9.15521599694231e-06,109227351.96351276,0.09511730412151244,0.09511752448685311,2.31677445765375e-06,0.9131441866880058,0.9131440029403026,-1.837477031640944e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1239,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_343,results\phase05_1\global_uncertainty_samples_N384.csv,343,26.81664054966276,313.3241235620778,313.32332272923423,-0.0008008328435380463,-2.5559246266570347e-06,0.4651704813678444,8.157468660375312e-06,122587047.72688536,0.08558753869569087,0.08558775745154788,2.555931159440582e-06,0.921160168438814,0.9211599828166193,-1.85622194726065e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
1240,phase05_1_global_uncertainty_N384,progressive_uncertainty_N384,row_344,results\phase05_1\global_uncertainty_samples_N384.csv,344,30.27862158224476,292.2547721444142,292.25398136316704,-0.0007907812471330544,-2.7057941306850566e-06,0.4955661781212093,9.258367932280758e-06,108010397.43876915,0.10360351470080681,0.10360379503134733,2.7058014520690893e-06,0.9061225219739407,0.9061222918063593,-2.3016758143867833e-07,low,low,False,"DC one-port reconstruction from omitted R_in,d plus passive head leak through neck",Uses existing row descriptors only; not a primary simulation rerun.
